Edge	NodeA	NodeB	InteractionType	Basal-like_dikNew	Basal-like_sigEdge	Basal-like_dir	Basal-like_absdiknew	HER2-enriched_dikNew	HER2-enriched_sigEdge	HER2-enriched_dir	HER2-enriched_absdiknew	Luminal A_dikNew	Luminal A_sigEdge	Luminal A_dir	Luminal A_absdiknew	Luminal B_dikNew	Luminal B_sigEdge	Luminal B_dir	Luminal B_absdiknew
MCM4_prot_CKS1B_mrna	MCM4_prot	CKS1B_mrna	tf	0	died	died	0	-0	died	died	0	-0.399419	tf	down	0.399419	0	died	died	0
MCM4_prot_DCUN1D5_mrna	MCM4_prot	DCUN1D5_mrna	tf	0	died	died	0	0	died	died	0	-0.0146654	tf	down	0.0146654	-0	died	died	0
MCM4_prot_DEPDC1_mrna	MCM4_prot	DEPDC1_mrna	tf	0	died	died	0	0	died	died	0	-0.586386	tf	down	0.586386	0	died	died	0
MCM4_prot_DKC1_mrna	MCM4_prot	DKC1_mrna	tf	0	died	died	0	0	died	died	0	-0.228479	tf	down	0.228479	0	died	died	0
MCM4_prot_DONSON_mrna	MCM4_prot	DONSON_mrna	tf	0	died	died	0	0	died	died	0	-0.59469	tf	down	0.59469	0	died	died	0
MCM4_prot_DSN1_mrna	MCM4_prot	DSN1_mrna	tf	0	died	died	0	0	died	died	0	-0.128521	tf	down	0.128521	0	died	died	0
MCM4_prot_E2F1_mrna	MCM4_prot	E2F1_mrna	tf	0	died	died	0	0	died	died	0	-0.821405	tf	down	0.821405	0	died	died	0
MCM4_prot_EBNA1BP2_mrna	MCM4_prot	EBNA1BP2_mrna	tf	0	died	died	0	-0	died	died	0	-0.190852	tf	down	0.190852	0	died	died	0
MCM4_prot_ECT2_mrna	MCM4_prot	ECT2_mrna	tf	0	died	died	0	0	died	died	0	-0.0143311	tf	down	0.0143311	0	died	died	0
MCM4_prot_EIF3B_mrna	MCM4_prot	EIF3B_mrna	tf	0	died	died	0	0	died	died	0	-0.277201	tf	down	0.277201	0	died	died	0
MCM4_prot_ENO1_mrna	MCM4_prot	ENO1_mrna	tf	0	died	died	0	0	died	died	0	-0.0598715	tf	down	0.0598715	-0	died	died	0
MCM4_prot_ERCC6L_mrna	MCM4_prot	ERCC6L_mrna	tf	0	died	died	0	0	died	died	0	-0.368785	tf	down	0.368785	0	died	died	0
MCM4_prot_ESPL1_mrna	MCM4_prot	ESPL1_mrna	tf	0	died	died	0	0	died	died	0	-0.224376	tf	down	0.224376	0	died	died	0
MCM4_prot_EXO1_mrna	MCM4_prot	EXO1_mrna	tf	0	died	died	0	0	died	died	0	-0.488124	tf	down	0.488124	0	died	died	0
MCM4_prot_FANCD2_mrna	MCM4_prot	FANCD2_mrna	tf	0	died	died	0	0	died	died	0	-0.358273	tf	down	0.358273	0	died	died	0
MCM4_prot_FANCE_mrna	MCM4_prot	FANCE_mrna	tf	0	died	died	0	-0	died	died	0	-0.0656877	tf	down	0.0656877	0	died	died	0
MCM4_prot_FANCG_mrna	MCM4_prot	FANCG_mrna	tf	0	died	died	0	0	died	died	0	-0.235767	tf	down	0.235767	0	died	died	0
MCM4_prot_FANCI_mrna	MCM4_prot	FANCI_mrna	tf	0	died	died	0	0	died	died	0	-0.0582118	tf	down	0.0582118	0	died	died	0
MCM4_prot_FBXL6_mrna	MCM4_prot	FBXL6_mrna	tf	0	died	died	0	0	died	died	0	-0.280219	tf	down	0.280219	0	died	died	0
MCM4_prot_FBXO5_mrna	MCM4_prot	FBXO5_mrna	tf	0	died	died	0	0	died	died	0	-0.413442	tf	down	0.413442	0	died	died	0
MCM4_prot_FEN1_mrna	MCM4_prot	FEN1_mrna	tf	0	died	died	0	0	died	died	0	-0.338339	tf	down	0.338339	0	died	died	0
MCM4_prot_FIGNL1_mrna	MCM4_prot	FIGNL1_mrna	tf	0	died	died	0	0	died	died	0	-0.035585	tf	down	0.035585	0	died	died	0
MCM4_prot_FOXM1_mrna	MCM4_prot	FOXM1_mrna	tf	0	died	died	0	0	died	died	0	-0.739495	tf	down	0.739495	0	died	died	0
MCM4_prot_GAPDH_mrna	MCM4_prot	GAPDH_mrna	tf	0	died	died	0	0	died	died	0	-0.0990641	tf	down	0.0990641	-0	died	died	0
MCM4_prot_GART_mrna	MCM4_prot	GART_mrna	tf	0	died	died	0	0	died	died	0	-0.0194476	tf	down	0.0194476	0	died	died	0
MCM4_prot_GINS1_mrna	MCM4_prot	GINS1_mrna	tf	0	died	died	0	0	died	died	0	-0.673363	tf	down	0.673363	0	died	died	0
MCM4_prot_GINS3_mrna	MCM4_prot	GINS3_mrna	tf	0	died	died	0	0	died	died	0	-0.329665	tf	down	0.329665	0	died	died	0
MCM4_prot_GINS4_mrna	MCM4_prot	GINS4_mrna	tf	0	died	died	0	-0	died	died	0	-0.0432436	tf	down	0.0432436	0	died	died	0
MCM4_prot_GMPS_mrna	MCM4_prot	GMPS_mrna	tf	0	died	died	0	0	died	died	0	-0.00637064	tf	down	0.00637064	0	died	died	0
MCM4_prot_GTSE1_mrna	MCM4_prot	GTSE1_mrna	tf	0	died	died	0	0	died	died	0	-0.707023	tf	down	0.707023	0	died	died	0
MCM4_prot_H2AFX_mrna	MCM4_prot	H2AFX_mrna	tf	0	died	died	0	0	died	died	0	-0.292803	tf	down	0.292803	0	died	died	0
MCM4_prot_H2AFZ_mrna	MCM4_prot	H2AFZ_mrna	tf	0	died	died	0	0	died	died	0	-0.536364	tf	down	0.536364	0	died	died	0
MCM4_prot_HELLS_mrna	MCM4_prot	HELLS_mrna	tf	0	died	died	0	0	died	died	0	-0.125789	tf	down	0.125789	0	died	died	0
MCM4_prot_HJURP_mrna	MCM4_prot	HJURP_mrna	tf	0	died	died	0	0	died	died	0	-0.719734	tf	down	0.719734	0	died	died	0
MCM4_prot_HMMR_mrna	MCM4_prot	HMMR_mrna	tf	0	died	died	0	0	died	died	0	-0.284999	tf	down	0.284999	0	died	died	0
MCM4_prot_HN1_mrna	MCM4_prot	HN1_mrna	tf	0	died	died	0	0	died	died	0	-0.284761	tf	down	0.284761	0	died	died	0
MCM4_prot_HSPE1_mrna	MCM4_prot	HSPE1_mrna	tf	0	died	died	0	0	died	died	0	-0.325001	tf	down	0.325001	0	died	died	0
MCM4_prot_ILF2_mrna	MCM4_prot	ILF2_mrna	tf	0	died	died	0	0	died	died	0	-0.0488528	tf	down	0.0488528	-0	died	died	0
MCM4_prot_IQGAP3_mrna	MCM4_prot	IQGAP3_mrna	tf	0	died	died	0	-0	died	died	0	-0.276904	tf	down	0.276904	0	died	died	0
MCM4_prot_KIAA0101_mrna	MCM4_prot	KIAA0101_mrna	tf	0	died	died	0	0	died	died	0	-0.0981293	tf	down	0.0981293	0	died	died	0
MCM4_prot_KIF11_mrna	MCM4_prot	KIF11_mrna	tf	0	died	died	0	0	died	died	0	-0.208022	tf	down	0.208022	0	died	died	0
MCM4_prot_KIF14_mrna	MCM4_prot	KIF14_mrna	tf	0	died	died	0	0	died	died	0	-0.360278	tf	down	0.360278	0	died	died	0
MCM4_prot_KIF20A_mrna	MCM4_prot	KIF20A_mrna	tf	0	died	died	0	0	died	died	0	-0.673746	tf	down	0.673746	0	died	died	0
MCM4_prot_KIF22_mrna	MCM4_prot	KIF22_mrna	tf	0	died	died	0	0	died	died	0	-0.181741	tf	down	0.181741	0	died	died	0
MCM4_prot_KIF2C_mrna	MCM4_prot	KIF2C_mrna	tf	0	died	died	0	0	died	died	0	-0.831298	tf	down	0.831298	0	died	died	0
MCM4_prot_KIF4A_mrna	MCM4_prot	KIF4A_mrna	tf	0	died	died	0	0	died	died	0	-0.503267	tf	down	0.503267	0	died	died	0
MCM4_prot_KPNA2_mrna	MCM4_prot	KPNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.398154	tf	down	0.398154	0	died	died	0
MCM4_prot_LMNB1_mrna	MCM4_prot	LMNB1_mrna	tf	0	died	died	0	0	died	died	0	-0.33785	tf	down	0.33785	0	died	died	0
MCM4_prot_LMNB2_mrna	MCM4_prot	LMNB2_mrna	tf	0	died	died	0	-0	died	died	0	-0.304749	tf	down	0.304749	0	died	died	0
MCM4_prot_LRP8_mrna	MCM4_prot	LRP8_mrna	tf	0	died	died	0	0	died	died	0	-0.680818	tf	down	0.680818	0	died	died	0
MCM4_prot_LSM2_mrna	MCM4_prot	LSM2_mrna	tf	0	died	died	0	0	died	died	0	-0.0886507	tf	down	0.0886507	-0	died	died	0
MCM4_prot_LSM4_mrna	MCM4_prot	LSM4_mrna	tf	0	died	died	0	0	died	died	0	-0.0698506	tf	down	0.0698506	0	died	died	0
MCM4_prot_MAD2L1_mrna	MCM4_prot	MAD2L1_mrna	tf	0	died	died	0	0	died	died	0	-0.639087	tf	down	0.639087	0	died	died	0
MCM4_prot_MCM10_mrna	MCM4_prot	MCM10_mrna	tf	0	died	died	0	0	died	died	0	-0.731438	tf	down	0.731438	0	died	died	0
MCM4_prot_MCM2_mrna	MCM4_prot	MCM2_mrna	tf	0	died	died	0	0	died	died	0	-0.215803	tf	down	0.215803	0	died	died	0
MCM4_prot_MCM3_mrna	MCM4_prot	MCM3_mrna	tf	0	died	died	0	-0	died	died	0	-0.219672	tf	down	0.219672	0	died	died	0
MCM4_prot_MCM6_mrna	MCM4_prot	MCM6_mrna	tf	0	died	died	0	0	died	died	0	-0.147088	tf	down	0.147088	0	died	died	0
MCM4_prot_MCM7_mrna	MCM4_prot	MCM7_mrna	tf	0	died	died	0	-0	died	died	0	-0.352178	tf	down	0.352178	0	died	died	0
MCM4_prot_MELK_mrna	MCM4_prot	MELK_mrna	tf	0	died	died	0	0	died	died	0	-0.839944	tf	down	0.839944	0	died	died	0
MCM4_prot_MKI67_mrna	MCM4_prot	MKI67_mrna	tf	0	died	died	0	0	died	died	0	-0.349658	tf	down	0.349658	0	died	died	0
MCM4_prot_MND1_mrna	MCM4_prot	MND1_mrna	tf	0	died	died	0	0	died	died	0	-0.777107	tf	down	0.777107	0	died	died	0
MCM4_prot_MYBL2_mrna	MCM4_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-1.01278	tf	down	1.01278	0	died	died	0
MCM4_prot_MYO19_mrna	MCM4_prot	MYO19_mrna	tf	0	died	died	0	0	died	died	0	-0.0700935	tf	down	0.0700935	0	died	died	0
MCM4_prot_NCAPD2_mrna	MCM4_prot	NCAPD2_mrna	tf	0	died	died	0	0	died	died	0	-0.273653	tf	down	0.273653	0	died	died	0
MCM4_prot_NCAPG2_mrna	MCM4_prot	NCAPG2_mrna	tf	0	died	died	0	-0	died	died	0	-0.0528209	tf	down	0.0528209	0	died	died	0
MCM4_prot_NCAPG_mrna	MCM4_prot	NCAPG_mrna	tf	0	died	died	0	0	died	died	0	-0.6568	tf	down	0.6568	0	died	died	0
MCM4_prot_NEK2_mrna	MCM4_prot	NEK2_mrna	tf	0	died	died	0	0	died	died	0	-0.307654	tf	down	0.307654	0	died	died	0
MCM4_prot_NUDT15_mrna	MCM4_prot	NUDT15_mrna	tf	0	died	died	0	0	died	died	0	-0.0916045	tf	down	0.0916045	0	died	died	0
MCM4_prot_NUF2_mrna	MCM4_prot	NUF2_mrna	tf	0	died	died	0	-0	died	died	0	-0.433897	tf	down	0.433897	0	died	died	0
MCM4_prot_NUSAP1_mrna	MCM4_prot	NUSAP1_mrna	tf	0	died	died	0	0	died	died	0	-0.327272	tf	down	0.327272	0	died	died	0
MCM4_prot_OIP5_mrna	MCM4_prot	OIP5_mrna	tf	0	died	died	0	0	died	died	0	-0.238885	tf	down	0.238885	0	died	died	0
MCM4_prot_PCNA_mrna	MCM4_prot	PCNA_mrna	tf	0	died	died	0	0	died	died	0	-0.288166	tf	down	0.288166	0	died	died	0
MCM4_prot_PFDN6_mrna	MCM4_prot	PFDN6_mrna	tf	0	died	died	0	0	died	died	0	-0.335845	tf	down	0.335845	0	died	died	0
MCM4_prot_PLK1_mrna	MCM4_prot	PLK1_mrna	tf	0	died	died	0	0	died	died	0	-0.823039	tf	down	0.823039	0	died	died	0
MCM4_prot_PLK4_mrna	MCM4_prot	PLK4_mrna	tf	0	died	died	0	0	died	died	0	-0.183414	tf	down	0.183414	0	died	died	0
MCM4_prot_PRC1_mrna	MCM4_prot	PRC1_mrna	tf	0	died	died	0	0	died	died	0	-0.340603	tf	down	0.340603	0	died	died	0
MCM4_prot_PRIM2_mrna	MCM4_prot	PRIM2_mrna	tf	0	died	died	0	-0	died	died	0	-0.250089	tf	down	0.250089	0	died	died	0
MCM4_prot_PSAT1_mrna	MCM4_prot	PSAT1_mrna	tf	0	died	died	0	0	died	died	0	-0.31554	tf	down	0.31554	-0	died	died	0
MCM4_prot_PSMB2_mrna	MCM4_prot	PSMB2_mrna	tf	0	died	died	0	0	died	died	0	-0.579452	tf	down	0.579452	-0	died	died	0
MCM4_prot_PSME4_mrna	MCM4_prot	PSME4_mrna	tf	0	died	died	0	0	died	died	0	-0.122995	tf	down	0.122995	-0	died	died	0
MCM4_prot_PSMG3_mrna	MCM4_prot	PSMG3_mrna	tf	0	died	died	0	0	died	died	0	-0.135921	tf	down	0.135921	0	died	died	0
MCM4_prot_RACGAP1_mrna	MCM4_prot	RACGAP1_mrna	tf	0	died	died	0	0	died	died	0	-0.152542	tf	down	0.152542	0	died	died	0
MCM4_prot_RAD51_mrna	MCM4_prot	RAD51_mrna	tf	0	died	died	0	0	died	died	0	-0.512991	tf	down	0.512991	0	died	died	0
MCM4_prot_RAD54L_mrna	MCM4_prot	RAD54L_mrna	tf	0	died	died	0	0	died	died	0	-0.543473	tf	down	0.543473	0	died	died	0
MCM4_prot_RANBP1_mrna	MCM4_prot	RANBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.599139	tf	down	0.599139	0	died	died	0
MCM4_prot_RANGAP1_mrna	MCM4_prot	RANGAP1_mrna	tf	0	died	died	0	0	died	died	0	-0.767476	tf	down	0.767476	0	died	died	0
MCM4_prot_RCC1_mrna	MCM4_prot	RCC1_mrna	tf	0	died	died	0	0	died	died	0	-0.345804	tf	down	0.345804	0	died	died	0
MCM4_prot_RFC2_mrna	MCM4_prot	RFC2_mrna	tf	0	died	died	0	0	died	died	0	-0.215846	tf	down	0.215846	0	died	died	0
MCM4_prot_RFC3_mrna	MCM4_prot	RFC3_mrna	tf	0	died	died	0	0	died	died	0	-0.357227	tf	down	0.357227	0	died	died	0
MCM4_prot_RFC4_mrna	MCM4_prot	RFC4_mrna	tf	0	died	died	0	-0	died	died	0	-0.336033	tf	down	0.336033	0	died	died	0
MCM4_prot_RNASEH2A_mrna	MCM4_prot	RNASEH2A_mrna	tf	0	died	died	0	0	died	died	0	-0.325545	tf	down	0.325545	0	died	died	0
MCM4_prot_RRM2_mrna	MCM4_prot	RRM2_mrna	tf	0	died	died	0	0	died	died	0	-0.510183	tf	down	0.510183	0	died	died	0
MCM4_prot_SEPHS1_mrna	MCM4_prot	SEPHS1_mrna	tf	0	died	died	0	-0	died	died	0	-0.143988	tf	down	0.143988	-0	died	died	0
MCM4_prot_SHCBP1_mrna	MCM4_prot	SHCBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.951594	tf	down	0.951594	0	died	died	0
MCM4_prot_SHMT2_mrna	MCM4_prot	SHMT2_mrna	tf	0	died	died	0	0	died	died	0	-0.189526	tf	down	0.189526	0	died	died	0
MCM4_prot_SKP2_mrna	MCM4_prot	SKP2_mrna	tf	0	died	died	0	0	died	died	0	-0.517692	tf	down	0.517692	-0	died	died	0
MCM4_prot_SMARCA4_mrna	MCM4_prot	SMARCA4_mrna	tf	0	died	died	0	0	died	died	0	-0.0600529	tf	down	0.0600529	-0	died	died	0
MCM4_prot_SNRPA1_mrna	MCM4_prot	SNRPA1_mrna	tf	0	died	died	0	-0	died	died	0	-0.332896	tf	down	0.332896	0	died	died	0
MCM4_prot_SPAG5_mrna	MCM4_prot	SPAG5_mrna	tf	0	died	died	0	0	died	died	0	-0.551755	tf	down	0.551755	0	died	died	0
MCM4_prot_SRPK1_mrna	MCM4_prot	SRPK1_mrna	tf	0	died	died	0	-0	died	died	0	-0.190657	tf	down	0.190657	-0	died	died	0
MCM4_prot_SSRP1_mrna	MCM4_prot	SSRP1_mrna	tf	0	died	died	0	0	died	died	0	-0.0636116	tf	down	0.0636116	0	died	died	0
MCM4_prot_STIL_mrna	MCM4_prot	STIL_mrna	tf	0	died	died	0	0	died	died	0	-0.507118	tf	down	0.507118	0	died	died	0
MCM4_prot_TK1_mrna	MCM4_prot	TK1_mrna	tf	0	died	died	0	0	died	died	0	-0.408464	tf	down	0.408464	0	died	died	0
MCM4_prot_TMEM201_mrna	MCM4_prot	TMEM201_mrna	tf	0	died	died	0	-0	died	died	0	-0.126725	tf	down	0.126725	-0	died	died	0
MCM4_prot_TOP2A_mrna	MCM4_prot	TOP2A_mrna	tf	0	died	died	0	0	died	died	0	-0.157711	tf	down	0.157711	0	died	died	0
MCM4_prot_TPX2_mrna	MCM4_prot	TPX2_mrna	tf	0	died	died	0	0	died	died	0	-0.648371	tf	down	0.648371	0	died	died	0
MCM4_prot_TRIP13_mrna	MCM4_prot	TRIP13_mrna	tf	0	died	died	0	0	died	died	0	-0.513875	tf	down	0.513875	0	died	died	0
MCM4_prot_TYMS_mrna	MCM4_prot	TYMS_mrna	tf	0	died	died	0	-0	died	died	0	-0.172275	tf	down	0.172275	0	died	died	0
MCM4_prot_UBE2C_mrna	MCM4_prot	UBE2C_mrna	tf	0	died	died	0	0	died	died	0	-0.791448	tf	down	0.791448	0	died	died	0
MCM4_prot_UBE2S_mrna	MCM4_prot	UBE2S_mrna	tf	0	died	died	0	0	died	died	0	-0.689567	tf	down	0.689567	0	died	died	0
MCM4_prot_UBE2T_mrna	MCM4_prot	UBE2T_mrna	tf	0	died	died	0	0	died	died	0	-0.536274	tf	down	0.536274	0	died	died	0
MCM4_prot_VRK1_mrna	MCM4_prot	VRK1_mrna	tf	0	died	died	0	0	died	died	0	-0.16185	tf	down	0.16185	0	died	died	0
MCM4_prot_WDR5_mrna	MCM4_prot	WDR5_mrna	tf	0	died	died	0	0	died	died	0	-0.18901	tf	down	0.18901	0	died	died	0
MCM4_prot_XPO5_mrna	MCM4_prot	XPO5_mrna	tf	0	died	died	0	-0	died	died	0	-0.251273	tf	down	0.251273	0	died	died	0
MCM4_prot_YRDC_mrna	MCM4_prot	YRDC_mrna	tf	0	died	died	0	-0	died	died	0	-0.376527	tf	down	0.376527	0	died	died	0
MCM4_prot_ZMYND19_mrna	MCM4_prot	ZMYND19_mrna	tf	0	died	died	0	0	died	died	0	-0.442771	tf	down	0.442771	0	died	died	0
MCM4_prot_ZWINT_mrna	MCM4_prot	ZWINT_mrna	tf	0	died	died	0	0	died	died	0	-0.34686	tf	down	0.34686	0	died	died	0
MCM5_prot_ALG3_mrna	MCM5_prot	ALG3_mrna	tf	0	died	died	0	0	died	died	0	-0.501583	tf	down	0.501583	0	died	died	0
MCM5_prot_ASF1B_mrna	MCM5_prot	ASF1B_mrna	tf	0	died	died	0	0	died	died	0	-0.379515	tf	down	0.379515	0	died	died	0
MCM5_prot_BCL2L12_mrna	MCM5_prot	BCL2L12_mrna	tf	0	died	died	0	0	died	died	0	-0.119328	tf	down	0.119328	-0	died	died	0
MCM5_prot_BIRC5_mrna	MCM5_prot	BIRC5_mrna	tf	0	died	died	0	0	died	died	0	-0.642102	tf	down	0.642102	0	died	died	0
MCM5_prot_BUB1B_mrna	MCM5_prot	BUB1B_mrna	tf	0	died	died	0	0	died	died	0	-0.408422	tf	down	0.408422	0	died	died	0
MCM5_prot_BUB1_mrna	MCM5_prot	BUB1_mrna	tf	0	died	died	0	0	died	died	0	-0.571314	tf	down	0.571314	0	died	died	0
MCM5_prot_CCNB1_mrna	MCM5_prot	CCNB1_mrna	tf	0	died	died	0	0	died	died	0	-0.474444	tf	down	0.474444	0	died	died	0
MCM5_prot_CCNB2_mrna	MCM5_prot	CCNB2_mrna	tf	0	died	died	0	0	died	died	0	-0.689529	tf	down	0.689529	0	died	died	0
MCM5_prot_CCT5_mrna	MCM5_prot	CCT5_mrna	tf	0	died	died	0	0	died	died	0	-0.434687	tf	down	0.434687	0	died	died	0
MCM5_prot_CDC20_mrna	MCM5_prot	CDC20_mrna	tf	0	died	died	0	0	died	died	0	-1.01549	tf	down	1.01549	0	died	died	0
MCM5_prot_CDCA3_mrna	MCM5_prot	CDCA3_mrna	tf	0	died	died	0	0	died	died	0	-0.74603	tf	down	0.74603	0	died	died	0
MCM5_prot_CDCA4_mrna	MCM5_prot	CDCA4_mrna	tf	0	died	died	0	0	died	died	0	-0.158493	tf	down	0.158493	0	died	died	0
MCM5_prot_CDCA5_mrna	MCM5_prot	CDCA5_mrna	tf	0	died	died	0	0	died	died	0	-0.815362	tf	down	0.815362	0	died	died	0
MCM5_prot_CDCA8_mrna	MCM5_prot	CDCA8_mrna	tf	0	died	died	0	0	died	died	0	-0.935758	tf	down	0.935758	0	died	died	0
MCM5_prot_CDT1_mrna	MCM5_prot	CDT1_mrna	tf	0	died	died	0	0	died	died	0	-0.791331	tf	down	0.791331	0	died	died	0
MCM5_prot_CENPM_mrna	MCM5_prot	CENPM_mrna	tf	0	died	died	0	0	died	died	0	-0.408101	tf	down	0.408101	0	died	died	0
MCM5_prot_CENPN_mrna	MCM5_prot	CENPN_mrna	tf	0	died	died	0	0	died	died	0	-0.795097	tf	down	0.795097	0	died	died	0
MCM5_prot_CEP152_mrna	MCM5_prot	CEP152_mrna	tf	0	died	died	0	0	died	died	0	-0.140601	tf	down	0.140601	0	died	died	0
MCM5_prot_CHEK2_mrna	MCM5_prot	CHEK2_mrna	tf	0	died	died	0	-0	died	died	0	-0.151282	tf	down	0.151282	0	died	died	0
MCM5_prot_CKS1B_mrna	MCM5_prot	CKS1B_mrna	tf	0	died	died	0	-0	died	died	0	-0.473233	tf	down	0.473233	0	died	died	0
MCM5_prot_E2F1_mrna	MCM5_prot	E2F1_mrna	tf	0	died	died	0	0	died	died	0	-0.876902	tf	down	0.876902	0	died	died	0
MCM5_prot_ESPL1_mrna	MCM5_prot	ESPL1_mrna	tf	0	died	died	0	0	died	died	0	-0.276312	tf	down	0.276312	0	died	died	0
MCM5_prot_EXO1_mrna	MCM5_prot	EXO1_mrna	tf	0	died	died	0	0	died	died	0	-0.503188	tf	down	0.503188	0	died	died	0
MCM5_prot_FANCA_mrna	MCM5_prot	FANCA_mrna	tf	0	died	died	0	-0	died	died	0	-0.593983	tf	down	0.593983	0	died	died	0
MCM5_prot_FANCI_mrna	MCM5_prot	FANCI_mrna	tf	0	died	died	0	0	died	died	0	-0.0914201	tf	down	0.0914201	0	died	died	0
MCM5_prot_FBXO5_mrna	MCM5_prot	FBXO5_mrna	tf	0	died	died	0	0	died	died	0	-0.472875	tf	down	0.472875	0	died	died	0
MCM5_prot_FEN1_mrna	MCM5_prot	FEN1_mrna	tf	0	died	died	0	0	died	died	0	-0.399998	tf	down	0.399998	0	died	died	0
MCM5_prot_FOXM1_mrna	MCM5_prot	FOXM1_mrna	tf	0	died	died	0	0	died	died	0	-0.774175	tf	down	0.774175	0	died	died	0
MCM5_prot_GINS4_mrna	MCM5_prot	GINS4_mrna	tf	0	died	died	0	-0	died	died	0	-0.0919285	tf	down	0.0919285	0	died	died	0
MCM5_prot_HJURP_mrna	MCM5_prot	HJURP_mrna	tf	0	died	died	0	0	died	died	0	-0.784024	tf	down	0.784024	0	died	died	0
MCM5_prot_HMMR_mrna	MCM5_prot	HMMR_mrna	tf	0	died	died	0	0	died	died	0	-0.370862	tf	down	0.370862	0	died	died	0
MCM5_prot_KIAA0101_mrna	MCM5_prot	KIAA0101_mrna	tf	0	died	died	0	0	died	died	0	-0.154737	tf	down	0.154737	0	died	died	0
MCM5_prot_KIF20A_mrna	MCM5_prot	KIF20A_mrna	tf	0	died	died	0	0	died	died	0	-0.75379	tf	down	0.75379	0	died	died	0
MCM5_prot_KIF2C_mrna	MCM5_prot	KIF2C_mrna	tf	0	died	died	0	0	died	died	0	-0.888303	tf	down	0.888303	0	died	died	0
MCM5_prot_KIF4A_mrna	MCM5_prot	KIF4A_mrna	tf	0	died	died	0	0	died	died	0	-0.559206	tf	down	0.559206	0	died	died	0
MCM5_prot_LMNB2_mrna	MCM5_prot	LMNB2_mrna	tf	0	died	died	0	-0	died	died	0	-0.363931	tf	down	0.363931	0	died	died	0
MCM5_prot_LSM2_mrna	MCM5_prot	LSM2_mrna	tf	0	died	died	0	0	died	died	0	-0.17315	tf	down	0.17315	-0	died	died	0
MCM5_prot_MCM10_mrna	MCM5_prot	MCM10_mrna	tf	0	died	died	0	0	died	died	0	-0.78698	tf	down	0.78698	0	died	died	0
MCM5_prot_MCM2_mrna	MCM5_prot	MCM2_mrna	tf	0	died	died	0	0	died	died	0	-0.248066	tf	down	0.248066	0	died	died	0
MCM5_prot_MCM3_mrna	MCM5_prot	MCM3_mrna	tf	0	died	died	0	-0	died	died	0	-0.2835	tf	down	0.2835	0	died	died	0
MCM5_prot_MCM6_mrna	MCM5_prot	MCM6_mrna	tf	0	died	died	0	0	died	died	0	-0.187276	tf	down	0.187276	0	died	died	0
MCM5_prot_MCM7_mrna	MCM5_prot	MCM7_mrna	tf	0	died	died	0	-0	died	died	0	-0.414549	tf	down	0.414549	0	died	died	0
MCM5_prot_MED8_mrna	MCM5_prot	MED8_mrna	tf	0	died	died	0	-0	died	died	0	-0.105704	tf	down	0.105704	-0	died	died	0
MCM5_prot_MELK_mrna	MCM5_prot	MELK_mrna	tf	0	died	died	0	0	died	died	0	-0.922088	tf	down	0.922088	0	died	died	0
MCM5_prot_MTCH2_mrna	MCM5_prot	MTCH2_mrna	tf	0	died	died	0	0	died	died	0	-0.0556323	tf	down	0.0556323	0	died	died	0
MCM5_prot_MYBL2_mrna	MCM5_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-1.0576	tf	down	1.0576	0	died	died	0
MCM5_prot_NASP_mrna	MCM5_prot	NASP_mrna	tf	0	died	died	0	0	died	died	0	-0.421941	tf	down	0.421941	-0	died	died	0
MCM5_prot_NCAPD2_mrna	MCM5_prot	NCAPD2_mrna	tf	0	died	died	0	0	died	died	0	-0.335061	tf	down	0.335061	-0	died	died	0
MCM5_prot_NUP93_mrna	MCM5_prot	NUP93_mrna	tf	0	died	died	0	0	died	died	0	-0.523151	tf	down	0.523151	-0	died	died	0
MCM5_prot_PCNA_mrna	MCM5_prot	PCNA_mrna	tf	0	died	died	0	0	died	died	0	-0.33205	tf	down	0.33205	0	died	died	0
MCM5_prot_PLK4_mrna	MCM5_prot	PLK4_mrna	tf	0	died	died	0	0	died	died	0	-0.222509	tf	down	0.222509	0	died	died	0
MCM5_prot_POLA2_mrna	MCM5_prot	POLA2_mrna	tf	0	died	died	0	0	died	died	0	-0.0266519	tf	down	0.0266519	0	died	died	0
MCM5_prot_POLD1_mrna	MCM5_prot	POLD1_mrna	tf	0	died	died	0	-0	died	died	0	-0.198176	tf	down	0.198176	0	died	died	0
MCM5_prot_PRC1_mrna	MCM5_prot	PRC1_mrna	tf	0	died	died	0	0	died	died	0	-0.380226	tf	down	0.380226	0	died	died	0
MCM5_prot_PTTG1_mrna	MCM5_prot	PTTG1_mrna	tf	0	died	died	0	0	died	died	0	-0.629956	tf	down	0.629956	0	died	died	0
MCM5_prot_RAD54L_mrna	MCM5_prot	RAD54L_mrna	tf	0	died	died	0	0	died	died	0	-0.583861	tf	down	0.583861	0	died	died	0
MCM5_prot_RCC1_mrna	MCM5_prot	RCC1_mrna	tf	0	died	died	0	0	died	died	0	-0.440045	tf	down	0.440045	0	died	died	0
MCM5_prot_RECQL4_mrna	MCM5_prot	RECQL4_mrna	tf	0	died	died	0	0	died	died	0	-0.652446	tf	down	0.652446	0	died	died	0
